Product ID,catId,Product Name,Status,Product Images1,Product Images2,Product Images3,Product Images4,Product Images5,Product Images6,Product Images7,Product Images8,originalLocalName,currencyCode,White Background Image,Warranty Policy,Warranty,Warranty Type,Main Description,Product Highlights,tr(s-wb-product@md5key),Size Chart
2335424510,10100428,Dragon Age Inquisition Deluxe EditionPlaystation 3 PS3 Game R3 (Used),active,https://ph-live.slatic.net/p/0460a4ffdea48ec8e122c867d7aca8b0.jpg,https://ph-live.slatic.net/p/ee09e6a1499fd84336288beec1cabf0a.jpg,https://ph-live.slatic.net/p/cb707aa86240bb3967ab7d6cdff3507a.jpg,,,,,,en_PH,PHP,,,7 Days,Local Supplier Warranty,"<p style=""margin: 0;""><span>Dragon Age Inquisition Playstation 3 PS3 Game
</span></p><p style=""margin: 0;""><span>Genre: Action/ RPG
</span></p><p style=""margin: 0;""><span>Players: 1 (Online: 2-4)
</span></p><p style=""margin: 0;""><span>Region: R3 (English)
</span><span>Item is opened and in excellent condition. </span></p><p style=""margin: 0;""><span>CD is in very good condition with only a few hairline scratches</span></p><p style=""margin: 0;""><span>
</span><span>Inserts included but dlc code (extra weapons) already expired.
</span><span>
</span></p><p style=""margin: 0;""><span></span><span>Choose and spearhead a group of characters into challenging battles against a variety of enemies – from earth-shattering High Dragons to demonic forces from the otherworld of the Fade. Go toe-to-toe in visceral, heroic combat as your followers fight by your side, or switch to tactical view to coordinate devastating offensives using the combined might of your party. See the tangible, visible results of your journey through a living world – raise structures, customize outposts, and change the landscape itself as environments are re-shaped in the wake of your Inquisition. Lead a party chosen from nine unique, fully-realized characters – each of whom react to your actions and choices differently, forming complex relationships both with you and with each other. Create your own character from multiple races, customize their appearance, and select their powers and abilities as the game progresses. Extensive customization options allow you to choose everything from the color of your follower’s boots to the features of your Inquisition stronghold. Become an agent of change in a time of uncertainty and upheaval. Shape the course of empires, bring war or peace to factions in conflict, and drive the ultimate fate of the Inquisition. Will you stop the cataclysmic anarchy gripping the Dragon Age?</span></p>",,cd05e537e92c2938293008c248fb7b5a,
2335257885,10100428,Sonic Unleashed Playstation 3 PS3 Game R1 (Used),active,https://ph-live.slatic.net/p/17ce92d450b23129dc50baf0dff30876.jpg,https://ph-live.slatic.net/p/554f34c56d97ed5f57be89d1c548ccb9.jpg,https://ph-live.slatic.net/p/916a94c94c778a55ed4b557e1d40e1f2.jpg,https://ph-live.slatic.net/p/864db072054de0aaf2f6f016ae61c608.jpg,https://ph-live.slatic.net/p/d5abea4bf3bef0bced6e9b969202fb3c.jpg,,,,en_PH,PHP,,,7 Days,Local Supplier Warranty,"<p style=""margin: 0;""><span>Sonic Unleashed Playstation 3 PS3 Game
</span></p><p style=""margin: 0;""><span>Genre: Action/ Platformer
</span></p><p style=""margin: 0;""><span>Players: 1
</span></p><p style=""margin: 0;""><span>Region: R1 (English)</span></p><p style=""margin: 0;""><span>
</span></p><p style=""margin: 0;""><span>Item is used and in excellent condition. </span></p><p style=""margin: 0;""><span>CD is in very good condition with only 1 or 2 hairline scratches. 
</span><span>
</span></p><p style=""margin: 0;""><span></span></p><p style=""margin: 0;""><span></span><span>Having been broken apart by the evil Dr. Eggman, it&#39;s up to Sonic to put the pieces of the world back together again by retrieving the power of the chaos emeralds! In doing so, Sonic finds himself in a race against time and faced with an unusual situation that challenge hims in ways never before seen. Both day and night play different, yet important, roles in Sonic&#39;s newest quest... as the sun sets, a new adventure awakens. By completing a wide variety of action-packed stages, spanning the seven broken continents of the world, gamers unleash Sonic&rsquo;s amazing abilities to save the world, and himself! In addition to running at high speeds, which is highlighted in four new speed mechanics, combat fighting now becomes possible. New combat, movement, functional abilities and platforming are introduced to offer increased depth and variety. Sonic Unleashed offers a re-defined experience for fans and newcomers of the franchise alike by combing picturesque &amp; detailed scenery, an expansive world with multiple paths to choose from and dynamic viewpoints for an immersive and renewed gaming atmosphere. Along with seamless 3D to classic 2D camera transitions, the game is built on a powerful, new proprietary &quot;Hedgehog Engine,&quot; which introduces impressive lighting abilities and new technology tailor made for Sonic&rsquo;s new speed capabilities.</span></p>",,e62d30f43d175ef6e67f5f01763041ca,
2335265667,10100428,Tales of Xillia 2 Playstation 3 Game R3 (PS3) (Brand New/Sealed),active,https://ph-live.slatic.net/p/17299ffc13268d3cac653984779fd66a.jpg,https://ph-live.slatic.net/p/e1fcfe27a0eb22cbb418b528fca63a58.jpg,https://ph-live.slatic.net/p/9a35926bee85912d5e7b2ea05f409e6c.jpg,,,,,,en_PH,PHP,,,,,"<article class=""lzd-article""><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Tales of Xillia 2 Playstation 3 Game</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Genre:  RPG</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Players: 1</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Region: R3 (English)</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>Item is brand new and sealed. Slight tear on the plastic cover  (not the case) (see front pic).</span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span></span></p><p style=""line-height:1.7;text-align:left;text-indent:0;margin-left:0;margin-top:0;margin-bottom:0""><span>TALES OF XILLIA 2 focuses on the events a year after the climactic end of TALES OF XILLIA. Players assume the role of Ludger Kresnik, a young man with a zest for cooking who lives with his older brother and cat, Rollo. On his way to his first day at work for a local cafeteria he runs into a young girl named Elle Marta and the two soon become involved in an accident that will change both of their lives forever.</span></p></article>",,05e72c178738c48ed39404e76fb483f5,
2330773572,10100428,Kingdom Hearts HD 1.5 Remix Playstation 3 PS3 Game R3 (Used),active,https://ph-live.slatic.net/p/7bf28afb704ff87c94f718e5bdb89719.jpg,https://ph-live.slatic.net/p/57e55a13673ed57338f1fface185d354.jpg,https://ph-live.slatic.net/p/996d6de2a5b0546b4680a0d25bb2e22f.jpg,https://ph-live.slatic.net/p/380ef638d9830aa0f4e47149ba5c8c4c.jpg,https://ph-live.slatic.net/p/3bbd74736d42bc6fd02067d2b364dde6.jpg,https://ph-live.slatic.net/p/a4f60b8409a3c1510b5d9958a7618230.jpg,https://ph-live.slatic.net/p/998063fac2a70c68c8f21fb0717c8099.jpg,,en_PH,PHP,,,7 Days,Local Supplier Warranty,"<p style=""margin: 0;""><span>Kingdom Hearts HD 1.5 Remix Playstation 3 PS3 Game
</span></p><p style=""margin: 0;""><span>Genre: Action/ RPG
</span></p><p style=""margin: 0;""><span>Players: 1
</span></p><p style=""margin: 0;""><span>Region: R3 (English)</span></p><p style=""margin: 0;""><span>
</span><span>Item is used and in excellent condition. CD is in very good condition with only a few hairline scratches. </span></p><p style=""margin: 0;""><span>Comes with inserts (See pic)</span></p><p style=""margin: 0;""><span></span></p><p style=""margin: 0;""><span>
</span><span>
</span><span>In KINGDOM HEARTS HD 1.5 ReMIX, players can indulge in the KINGDOM HEARTS universe once again with Sora, Riku and the timeless cast of Disney characters, including Mickey, Donald and Goofy. The game marks the first time a KINGDOM HEARTS title has made its way onto the PlayStation 3 system. The fully remastered HD compilation includes KINGDOM HEARTS FINAL MIX, previously exclusive to the Japanese market, and KINGDOM HEARTS Re:Chain of Memories. The compilation also features HD cinematic story videos from KINGDOM HEARTS 358/2 Days, enhanced gameplay mechanics and PlayStation 3 system trophies. </span></p>",,713249f334aaeb3d01e775671015968e,
2328378907,10100428,Crash Tag Team Racing PSP Game R1 (Used),active,https://ph-live.slatic.net/p/62355a758b87784542bcde54461b1160.jpg,https://ph-live.slatic.net/p/2420cdac78126932ad92fe19dd9d3925.jpg,https://ph-live.slatic.net/p/435ed8ddff75a7964a7d996ade279d46.jpg,https://ph-live.slatic.net/p/fc56f74383128dff794f9fa7107f620b.jpg,https://ph-live.slatic.net/p/cd2c4b89adb18610eece17977709c663.jpg,,,,en_PH,PHP,,,7 Days,Local Supplier Warranty,"<p style=""margin: 0;""><span>Crash Tag Team Racing PSP Game
</span></p><p style=""margin: 0;""><span>Genre: Racing
</span></p><p style=""margin: 0;""><span>Region: R1</span></p><p style=""margin: 0;""><span>
</span><span>Players: 1 - 8
</span></p><p style=""margin: 0;""><span>Item is used and is in very good condition. UMD disc tested and working well! Complete with manual.
</span><span>
</span></p><p style=""margin: 0;""><span></span><span>For the first time ever in a racing game, players will be able to fuse two cars together on the fly to form a super vehicle with the all-new &quot;clashing&quot; technology. In Crash Tag Team Racing, players can combine their car with an opponent&rsquo;s mid-race to make a super-car equipped with a powerful turret gun. When clashed, players can either get behind the wheel and drive or fire an onboard weapon. Each character has his or her own uniquely deadly 360? rotating turret. Players can continue the action out of the car where they can explore the entire world on foot and collect upgrades for their cars and unlock bonus tracks.</span></p>",,e1589caa17e150a4dc4ac4459fefb70e,
2328240417,10100428,Dragon Ball Z Budokai Tenkaichi 3 Nintendo Wii Game US Version (Used),active,https://ph-live.slatic.net/p/e9dd5ac7fcbf0e7160929e97c923d5bf.jpg,https://ph-live.slatic.net/p/eee515bc040bc8502e80cc975d8a5227.jpg,https://ph-live.slatic.net/p/0df2671961cbf66d3c21ba6586292709.jpg,https://ph-live.slatic.net/p/99c32226a38b0e454ff2ce2e3629250c.jpg,https://ph-live.slatic.net/p/07c5c7c5f3e87d24e61cbaedfe387064.jpg,,,,en_PH,PHP,,,7 Days,Local Supplier Warranty,"<p style=""margin: 0;""><span>Dragon Ball Z Budokai Tenkaichi 3 Nintendo Wii Game</span></p><p style=""margin: 0;""><span>
</span><span>Genre: Action/ Fighting
</span></p><p style=""margin: 0;""><span>Region: US (English)
</span></p><p style=""margin: 0;""><span>Players:1 - 2</span></p><p style=""margin: 0;""><span>
</span><span>Item is opened and in good condition. Disc has some scratches. </span></p><p style=""margin: 0;""><span>Game is tested and works well! Manual included.</span></p><p style=""margin: 0;""><span></span></p><p style=""margin: 0;""><span>
</span></p><p style=""margin: 0;""><span>
</span><span>Dragon Ball Z: Budokai Tenkaichi 3 delivers an extreme 3D fighting experience, improving upon last year&#39;s game with over 150 playable characters, enhanced fighting techniques, beautifully refined effects and shading techniques, making each character&#39;s effects more realistic, and over 20 battle stages. In addition, an improved control system for the Wii will allow players to easily mimic signature moves and execute devastating energy attacks as they are performed in the Dragon Ball Z animated series. In addition to the unprecedented number of characters and improved Wii control system, the environments have also been enhanced to feature day and night stages. The power of the moon in the night stages gives players additional ways to transform their characters and lets fans recreate some of their favorite memories from the show. </span></p>",,bbcaa14ae1f73068c84a0e8c5d25e38a,
2328268182,10100428,Dragon Ball Z Budokai Tenkaichi 2 Nintendo Wii Game US Version (Used),active,https://ph-live.slatic.net/p/c394057ef34eb92d8ba72d814668947b.jpg,https://ph-live.slatic.net/p/9cd5a307240743492d6c876e188c3e68.jpg,https://ph-live.slatic.net/p/7a05b774fa441eda71fbce7bcf781d62.jpg,https://ph-live.slatic.net/p/c19bae00d5bc77b94974c67285e6fb76.jpg,https://ph-live.slatic.net/p/004a1b53018f65c6ae020fb19b382115.jpg,,,,en_PH,PHP,,,7 Days,Local Supplier Warranty,"<p style=""margin: 0;""><span style=""font-family: none;"">Dragon Ball Z Budokai Tenkaichi 2 Nintendo Wii Game</span></p><p style=""margin: 0;""><span>Genre: Action/ Fighting</span></p><p style=""margin: 0;""><span>Region: US (English)</span></p><p style=""margin: 0;""><span>Players:1 - 2</span></p><p style=""margin: 0;""><span>Item is opened and in acceptable condition. Disc has lots of scratches. </span></p><p style=""margin: 0;""><span>Game is tested and works well! </span><span>Manual included.</span><span></span></p><p style=""margin: 0;""><span></span><span>Combining action, fighting and light role-playing game elements, Dragon Ball Z: Budokai Tenkaichi 2 sends players into a rich story mode that spans the entire Dragon Ball, DBZ, and Dragon Ball GT series. The game takes the acrobatic and intense 3D flying and fighting dynamic made popular in the first game and takes it to a new level with over 100 playable characters, 15 vast and vibrant 3D destructible environments, and nine different game modes, including intense single and multiplayer battles. Team up with Z-Warriors to complete exciting missions, ripped right from the TV show (the player can play with two warriors while in battle, and can switch warriors during the battle). Over 100 DBZ warriors, including many that have never been seen in previous DBZ games. Improved camera system, explosive environmental damage, and in-game transformations. The complete DBZ mythology, from Dragon Ball To Dragon Ball GT. Post customizable character codes to the Internet.</span></p>",,e246210140f0de473fcd4165e8497977,
2328150513,10100428,Prinny 1 + 2 Exploded and Reloaded Just Desserts Edition Nintendo Switch Game US Version (Brand New),active,https://ph-live.slatic.net/p/9a530f3735282bf8a8d41ad59080ba2f.jpg,https://ph-live.slatic.net/p/0f9c065c552cead6e93a210f1465ff48.jpg,https://ph-live.slatic.net/p/eb009b67fd7558052dc19036509d4d8e.jpg,https://ph-live.slatic.net/p/cb755cb0fb85fc0224862a1b3d37daae.jpg,,,,,en_PH,PHP,,,,,,,7defa0c68137713dc0a27c0568be8219,
2328142227,10100428,Distraint Collection Limited Edition Nintendo Switch Game US Version (Brand New/ Sealed),active,https://ph-live.slatic.net/p/cada84bfb85a0439fc90ecbef58f3dd1.jpg,https://ph-live.slatic.net/p/70eefff75d45f7a1a6604e7d31661b41.jpg,https://ph-live.slatic.net/p/168c6926ad48661fd2f51980150c64b5.jpg,https://ph-live.slatic.net/p/7934dfd298654e0384d8a388d5847463.jpg,,,,,en_PH,PHP,,,,,,,9ae0713c5fb0f2c0de123bf9bcbff10c,
2321999321,10100428,Disgaea 4 Complete Plus A Promise of Sardines Nintendo Switch Game EU Version (Brand New/ Sealed),active,https://ph-live.slatic.net/p/e600eeffb257fc08ef2ea7eca8cb2a64.jpg,https://ph-live.slatic.net/p/6caa470865d7af2f141e2e0349578d89.jpg,https://ph-live.slatic.net/p/408b770bb408d6b436523dd21bad86e7.jpg,,,,,,en_PH,PHP,,,,,,,7b0a18a859e2eac8fceeaf3d5e6aa42a,
2321882823,10100428,Labyrinth of Refrain Coven of Dusk Nintendo Switch Game US Version (Brand New/ Sealed),active,https://ph-live.slatic.net/p/500efcc52de6f0296c5c908efb2a9702.jpg,https://ph-live.slatic.net/p/330c3d8c55f1668d91d6dafae2fc3117.jpg,https://ph-live.slatic.net/p/3af7edf749fba010aa553cc50e8878dd.jpg,,,,,,en_PH,PHP,,,,No Warranty,,,c7c192db614774fd25ed2e626c640d98,
2321820927,10100428,Mega Man X Legacy Collection Nintendo Switch Game US Version (Used),active,https://ph-live.slatic.net/p/17bc659cf51859d5f79d1b0ead859e68.jpg,https://ph-live.slatic.net/p/71610bbdfa719a6b0e3ac88523a2094d.jpg,https://ph-live.slatic.net/p/93a36fead0a08a0857cc484e0fb0df79.jpg,,,,,,en_PH,PHP,,,7 Days,Local Supplier Warranty,,,e0bf63a953a24b34440190bca90a6953,
2321736524,10100428,Vampyr Nintendo Switch Game US Version (Brand New/ Sealed),active,https://ph-live.slatic.net/p/83d62eeb029f6886f130d67af14ee477.jpg,https://ph-live.slatic.net/p/644b1b046ece55b482de1ab8cc1e822e.jpg,https://ph-live.slatic.net/p/a4526bb0937d191e978206d530250a57.jpg,,,,,,en_PH,PHP,,,,,,,0995dd01642a0fa64d6f9179405be8f7,
2321756413,10100428,The World Ends With You Final Remix Nintendo Switch Game US Version (Brand New/ Sealed),active,https://ph-live.slatic.net/p/2077f314c3420fd1a9fbcf153bec79d3.jpg,https://ph-live.slatic.net/p/18b33fe2f7bfb529eedf7fe268cd8b52.jpg,https://ph-live.slatic.net/p/fbe48ab33cf6b85435e3041bdcc5c724.jpg,,,,,,en_PH,PHP,,,,No Warranty,,,f67b3bd6efbf795f4388a22c7f13b634,
2314033424,10100428,Castlevania Judgment Nintendo Wii Game US Version (Brand New/Sealed),active,https://ph-live.slatic.net/p/19aebfa9b5769a1dcf14fd405188c7d2.jpg,https://ph-live.slatic.net/p/9d826008b0fe1369b3576820b025dd8e.jpg,https://ph-live.slatic.net/p/0efaf64611f43211c07a59a26eca20e4.jpg,,,,,,en_PH,PHP,,,,,,,4c3ff94ea8d89502493178e97476cd78,
2313885616,10100428,Xenoblade Chronicles Definitive Edition Nintendo Game Switch (Brand New/Sealed),active,https://ph-live.slatic.net/p/a557974aced17974c4bcc7037e18b299.jpg,https://ph-live.slatic.net/p/0b2bf1cc73c35fbc3523cb4387d4a459.jpg,https://ph-live.slatic.net/p/cabb6c4a1bf1e2f21f98825bc4e314f7.jpg,,,,,,en_PH,PHP,,,7 Days,No Warranty,,,f856e9d16230ba97850391c15d98820a,
2305893647,10100428,Luigi's Mansion Player's Choice Nintendo Gamecube Game US Version (Used),active,https://ph-live.slatic.net/p/8a471fb0c7d6f1d840e0b9f8031ab4f6.jpg,https://ph-live.slatic.net/p/b71348dfc7d2bc0f4806d3f54f8e50ee.jpg,https://ph-live.slatic.net/p/e7d39fdc129bcb66577d55ac991dad2f.jpg,https://ph-live.slatic.net/p/1a403f78bfc3371e88f9caedc4183892.jpg,https://ph-live.slatic.net/p/7e06b5a1c8b3d00fc33269298cfba742.jpg,,,,en_PH,PHP,,,7 Days,Local Supplier Warranty,"<p style=""margin: 0;""><span>Luigi&#39;s Mansion Player&#39;s Choice Nintendo Gamecube Game
</span></p><p style=""margin: 0;""><span></span><span>Genre: Action/ Adventure</span></p><p style=""margin: 0;""><span>
</span><span>Players: 1
</span></p><p style=""margin: 0;""><span>Region: US (English)</span></p><p style=""margin: 0;""><span>
</span><span>Item is used and in very good condition. 
</span><span>Disc has only a few scratches. </span></p><p style=""margin: 0;""><span>Game is tested and working well!
</span><span>Game Manual included in the package.
</span><span>
</span></p><p style=""margin: 0;""><span></span></p><p style=""margin: 0;""><span></span><span>Luigi steps out from the shadow of his brother Mario and into the gloomy shadows of a very haunted house in this, his first-ever starring role. Armed with a flashlight and a customized vacuum cleaner, Luigi must rid the mansion of Boos and ghouls--and find his missing brother to boot. As Luigi, you&#39;ll search for the keys that open the many locked doors; vacuum coins, cash, and gold bars; and explore vases, bookcases, and drawers. From the brick-walled basement to the gloomy grounds, Luigi&#39;s Mansion is packed with chills, thrills, and creepy surprises.</span></p>",,782d0f98cc809a3e36fc5373a2ea5f08,
2305965182,10100428,Mario Kart Double Dash Nintendo Gamecube Game US Version (Used),active,https://ph-live.slatic.net/p/7e6fb1622bebaa1d13ee46d583a0db10.jpg,https://ph-live.slatic.net/p/51227140b666485252a673aead9a5d1c.jpg,https://ph-live.slatic.net/p/66ee851dc627957e9ca0ae4448ae40d4.jpg,https://ph-live.slatic.net/p/0718265a16d1bb253c7a995817e9b9e9.jpg,https://ph-live.slatic.net/p/941ddbe74916c744d55df90e3180e3bc.jpg,,,,en_PH,PHP,,,7 Days,Local Supplier Warranty,"<p style=""margin: 0;""><span>Mario Kart Double Dash Gamecube Game
</span></p><p style=""margin: 0;""><span></span><span>Genre: Racing</span></p><p style=""margin: 0;""><span>
</span><span>Players: 1-4
</span></p><p style=""margin: 0;""><span>Region: US (English)</span></p><p style=""margin: 0;""><span>
</span><span>Item is used and in very good condition. 
</span><span>Disc has only a few scratches. Game is tested and working.
</span><span>Game Manual and inserts included in the package.
</span><span>
</span></p><p style=""margin: 0;""><span></span><span>The Mushroom Kingdom just got a whole lot more hectic as Mario and friends double up for furious kart racing. This time around, each kart holds two racers that can switch places at any time, so choose from a huge cast of favorites and pair them up any way you see fit. The character in front handles the driving duties, while the character in the rear doles out damage with six normal items and eight special items that only specific characters can use. Get ready for some intense multiplayer mayhem with your favorite characters, including Mario, Luigi, Donkey Kong, Peach, Bowser, and Koopa.</span></p>",,d8ddc7286cee26420f7119b8fdd1d79f,
2305843009,10100428,Mario Kart 8 Nintendo Wii U Game (Brand New),active,https://ph-live.slatic.net/p/32583a53ff5c07153ba1702321bfbc5f.jpg,https://ph-live.slatic.net/p/3179ba5a28a4d9361fc126d762cd9c02.jpg,https://ph-live.slatic.net/p/7cc91d8e53e988a13b4600130ee7d72d.jpg,https://ph-live.slatic.net/p/9412f4df22ba79615263545c08fd9cbc.jpg,,,,,en_PH,PHP,,,,,,"<p>Mario Kart 8 Nintendo Wii U Game<br />
Genre: Racing<br />
Players: 1 - 4<br />
Region: US<br />
Language: English<br />
Item is brand new and sealed. Seal is shrink wrap and not Y-fold. Slightly damaged cover (see pic).</p>

<p>Mario Kart 8 introduces new racing circuit designs and antigravity karts that will have players driving upside down. Players will also enjoy a variety of series-favorite features, including the return of 12-player online competitive play, hang-gliders, underwater racing and motorbikes.</p>",f4c26c3c33ecf4380ae2a7a59dc31e07,
2305235652,10100428,Time Crisis Crisis Zone Playstation 2 Game US Version (Used),active,https://ph-live.slatic.net/p/bbae88ad077a8c4b3955f27265b732c5.jpg,https://ph-live.slatic.net/p/bf201da372e125aede4022ac31cdf1bd.jpg,https://ph-live.slatic.net/p/da237e24b0f8631ebbaa0bd59d32c997.jpg,,,,,,en_PH,PHP,,,7 Days,Local Supplier Warranty,"<p style=""margin: 0;""><span>Time Crisis Crisis Zone Playstation 2 Game</span></p><p style=""margin: 0;""><span>
</span><span>Players: 1
</span></p><p style=""margin: 0;""><span>Genre: Light Gun/ Shooter
</span></p><p style=""margin: 0;""><span>Region: US</span></p><p style=""margin: 0;""><span>
</span><span>Language: English
</span><span></span></p><p style=""margin: 0;""><span>Item is used and disc has some scratches. Manual included. Game is tested and works well!</span></p><p style=""margin: 0;""><span></span></p><p style=""margin: 0;""><span>
</span></p><p style=""margin: 0;""><span>
</span><span>The action takes place in Garland Square, on the outskirts of London. The newly opened complex has been taken over by a terrorist group, and it&#39;s up to you to liberate it. Enjoy an unprecedented level of interaction with the background: shoot CDs and books off of store shelves, burn racks of clothing, break glass, or slice through metal bars. Blaze through levels using double-gun shooting action with two GunCon2s to take down enemies. Several gameplay modes and score rankings add to the game&#39;s replayability. Players weapons have a realistic effect on almost everything in the environment, including items on shelves and tables, glass windows and doors, metal bars and even racks of clothing. Players who have two Guncon2s can select a single- or double-gun game. Double-gun shooting action lets players equip two GunCon2s to take down enemies John Woo style, adding a fun and unique element to the game. Many unlockable features have been included in the game, such as extra play modes, special game settings, and even new enemies, giving the game high replay value. </span></p>",,041169d9845817232b53b0d674c5b22f,
2305205450,10100428,New Super Mario Bros. U + New Super Luigi U Nintendo Wii U Game (Used),active,https://ph-live.slatic.net/p/06d2b78641222aa78f9912b340a5534d.jpg,https://ph-live.slatic.net/p/b8340ad246c60bff1782e63de9d57ea1.jpg,https://ph-live.slatic.net/p/cfcfb8c0a0308cc0fd252d31caf5ee26.jpg,https://ph-live.slatic.net/p/b680722585fd35723289e434da72655f.jpg,https://ph-live.slatic.net/p/cd7e9998f7e1a59ae362fac3e80d6f46.jpg,https://ph-live.slatic.net/p/c3f7866ce598241514c1763cb19daf6e.png,,,en_PH,PHP,,,7 Days,Local Supplier Warranty,"<p style=""margin: 0;""><span>New Super Mario Bros. U + New Super Luigi U 
</span></p><p style=""margin: 0;""><span></span><span>Genre: Action/ Platform
</span></p><p style=""margin: 0;""><span></span><span>Players: 1-5</span></p><p style=""margin: 0;""><span>
</span><span>Region: US</span></p><p style=""margin: 0;""><span>
</span><span>Language: English
</span><span></span></p><p style=""margin: 0;""><span>Item is used and is in very good condition. No scratches on the disc.</span></p><p style=""margin: 0;""><span></span></p><p style=""margin: 0;""><span>
</span></p><p style=""margin: 0;""><span>
</span><span>NEW SUPER MARIO BROS. U
</span></p><p style=""margin: 0;""><span></span><span>An all new Mario adventure-only on Wii U!
</span><span>
</span></p><p style=""margin: 0;""><span></span><span>Discover new ways to play with the Wii U GamePad, and push your Mario skills to the limit with the new Challenge and Boost Rush modes.
</span><span>
</span></p><p style=""margin: 0;""><span></span><span>Share your game experiences with friends by posting to the World Map with Miiverse.</span></p><p style=""margin: 0;""><span></span></p><p style=""margin: 0;""><span>
</span><span>
</span><span>Includes over 200 Bonus Videos full of tips and tricks to help improve your skills!
</span><span>
</span></p><p style=""margin: 0;""><span></span><span>NEW SUPER LUIGI U
</span><span></span></p><p style=""margin: 0;""><span>It&#39;s Luigi Time!
</span></p><p style=""margin: 0;""><span>
</span><span>Play through 82 all-new challenging courses with Luigi&#39;s increased jump height and Nabbit&#39;s invincibility!</span></p>",,d3b436f1da81f335ef01cf8259c04987,
2290475480,10100428,Sorcery Saga Curse of the Great Curry God PS Vita Game R1 (Brand New/Sealed),active,https://ph-live.slatic.net/p/a43c0287a91745fc5c7b405bfcce9185.jpg,https://ph-live.slatic.net/p/967f9fe34855246c8bb442b0b17e0c1d.jpg,https://ph-live.slatic.net/p/dceaa7df1638b08f060f92aaed3dd90d.jpg,,,,,,en_PH,PHP,,,,No Warranty,,,aa68dc0a911355d1acf0777cb584403d,
2290410315,10100428,Shantae Half Genie Hero Risky Beats Edition PS Vita Game R-ALL (brand new/sealed),active,https://ph-live.slatic.net/p/d45ef0d190734ca605876e9c6cfe5efb.jpg,https://ph-live.slatic.net/p/5413b5c47eda320162e2ee32db30e593.jpg,https://ph-live.slatic.net/p/74ba7afec6a1fea380fbd6b3165d2420.jpg,https://ph-live.slatic.net/p/90c7181530ceacf62e65c3e209df7556.jpg,,,,,en_PH,PHP,,,,No Warranty,,,9f3bc366068872b3300cf38036ab30e6,
2289928235,10100428,Portal Knights Nintendo Switch Game US version (used),active,https://ph-live.slatic.net/p/4bb690756cc1b65deb97635e47acc13c.jpg,https://ph-live.slatic.net/p/8a4401bbc7cc0940699bdfdb92f578ca.jpg,https://ph-live.slatic.net/p/a30bf8467cde601f1f92878bb3859a30.jpg,,,,,,en_PH,PHP,,,7 Days,Local Supplier Warranty,,,0f6284089a1458fa063ad1c185ccc66b,
2276794619,10100428,Mortal Kombat PS Vita Game R3 (Used),active,https://ph-live.slatic.net/p/ceb56d9cfcfb3402f717cf08dbfa3a7a.jpg,https://ph-live.slatic.net/p/1e09e79f16f874e754e3deb9c2e955f5.jpg,https://ph-live.slatic.net/p/00b7e6494ef23957378fdecd0aaa9162.jpg,,,,,,en_PH,PHP,,,7 Days,Local Supplier Warranty,"<p style=""margin: 0;""><span>Mortal Kombat PS Vita Game</span></p><p style=""margin: 0;""><span>
</span><span>Genre: Fighting</span></p><p style=""margin: 0;""><span>
</span><span>Players: 1 - 2</span></p><p style=""margin: 0;""><span>
</span><span>Region: R3 (English)</span></p><p style=""margin: 0;""><span>
</span><span>Item is used and in very great condition.</span></p><p style=""margin: 0;""><span>Game is tested and works well!
</span><span>
</span></p><p style=""margin: 0;""><span></span><span>Get ready to re-enter the tournament wherever you are. A full reboot of the franchise, this latest version of the game combines innovative mature oriented fighter gameplay with a deep story mode, enhanced graphics and game technology and new game modes. The game features a storyline that takes you back to the original tournament, exclusive Vita functionality, fatalities presented in graphic detail never imagined in earlier release, and completely new game modes. </span></p>",,6a01a41827e9955ebeebece02da4e9e2,
